split,video_id,host,episode,episode_group_id,label,frame_count,frames_missing,frames_short_lt_16,audio_exists,flow_exists
train,BRI_WILTY_EP65_truth_7,BRI,65,BRI_EP65,0,75,False,False,True,True
train,BRI_WILTY_EP66_lie_12,BRI,66,BRI_EP66,1,175,False,False,True,True
train,BRI_WILTY_EP66_truth_13,BRI,66,BRI_EP66,0,200,False,False,True,True
train,BRI_WILTY_EP66_truth_14,BRI,66,BRI_EP66,0,125,False,False,True,True
train,BRI_WILTY_EP66_truth_16,BRI,66,BRI_EP66,0,76,False,False,True,True
train,BRI_WILTY_EP66_truth_17,BRI,66,BRI_EP66,0,200,False,False,True,True
train,BRI_WILTY_EP66_truth_2,BRI,66,BRI_EP66,0,75,False,False,True,True
train,BRI_WILTY_EP66_truth_3,BRI,66,BRI_EP66,0,101,False,False,True,True
train,BRI_WILTY_EP66_truth_4,BRI,66,BRI_EP66,0,175,False,False,True,True
train,BRI_WILTY_EP66_truth_5,BRI,66,BRI_EP66,0,175,False,False,True,True
train,BRI_WILTY_EP66_truth_6,BRI,66,BRI_EP66,0,249,False,False,True,True
train,BRI_WILTY_EP66_truth_7,BRI,66,BRI_EP66,0,225,False,False,True,True
train,BRI_WILTY_EP66_truth_8,BRI,66,BRI_EP66,0,200,False,False,True,True
train,BRI_WILTY_EP66_truth_9,BRI,66,BRI_EP66,0,125,False,False,True,True
train,LS_WILTY_EP10_lie1,LS,10,LS_EP10,1,126,False,False,True,True
train,LS_WILTY_EP10_lie10,LS,10,LS_EP10,1,76,False,False,True,True
train,LS_WILTY_EP10_lie12,LS,10,LS_EP10,1,126,False,False,True,True
train,LS_WILTY_EP10_lie13,LS,10,LS_EP10,1,101,False,False,True,True
train,LS_WILTY_EP10_lie3,LS,10,LS_EP10,1,76,False,False,True,True
train,LS_WILTY_EP10_lie4,LS,10,LS_EP10,1,101,False,False,True,True
train,LS_WILTY_EP10_lie6,LS,10,LS_EP10,1,76,False,False,True,True
train,LS_WILTY_EP10_lie7,LS,10,LS_EP10,1,101,False,False,True,True
train,LS_WILTY_EP10_lie8,LS,10,LS_EP10,1,151,False,False,True,True
train,LS_WILTY_EP10_lie9,LS,10,LS_EP10,1,151,False,False,True,True
train,LS_WILTY_EP10_truth1,LS,10,LS_EP10,0,126,False,False,True,True
train,LS_WILTY_EP10_truth3,LS,10,LS_EP10,0,126,False,False,True,True
train,LS_WILTY_EP10_truth4,LS,10,LS_EP10,0,101,False,False,True,True
train,LS_WILTY_EP10_truth5,LS,10,LS_EP10,0,126,False,False,True,True
train,LS_WILTY_EP10_truth6,LS,10,LS_EP10,0,151,False,False,True,True
train,LS_WILTY_EP10_truth7,LS,10,LS_EP10,0,76,False,False,True,True
train,LS_WILTY_EP10_truth8,LS,10,LS_EP10,0,101,False,False,True,True
train,LS_WILTY_EP11_lie1,LS,11,LS_EP11,1,126,False,False,True,True
train,LS_WILTY_EP11_lie10,LS,11,LS_EP11,1,126,False,False,True,True
train,LS_WILTY_EP11_lie11,LS,11,LS_EP11,1,76,False,False,True,True
train,LS_WILTY_EP11_lie12,LS,11,LS_EP11,1,126,False,False,True,True
train,LS_WILTY_EP11_lie13,LS,11,LS_EP11,1,76,False,False,True,True
train,LS_WILTY_EP11_lie15,LS,11,LS_EP11,1,76,False,False,True,True
train,LS_WILTY_EP11_lie16,LS,11,LS_EP11,1,126,False,False,True,True
train,LS_WILTY_EP11_lie2,LS,11,LS_EP11,1,176,False,False,True,True
train,LS_WILTY_EP11_lie3,LS,11,LS_EP11,1,151,False,False,True,True
train,LS_WILTY_EP11_lie5,LS,11,LS_EP11,1,76,False,False,True,True
train,LS_WILTY_EP11_lie7,LS,11,LS_EP11,1,126,False,False,True,True
train,LS_WILTY_EP11_lie9,LS,11,LS_EP11,1,101,False,False,True,True
train,LS_WILTY_EP11_truth1,LS,11,LS_EP11,0,151,False,False,True,True
train,LS_WILTY_EP11_truth2,LS,11,LS_EP11,0,101,False,False,True,True
train,LS_WILTY_EP11_truth3,LS,11,LS_EP11,0,126,False,False,True,True
train,LS_WILTY_EP11_truth4,LS,11,LS_EP11,0,101,False,False,True,True
train,LS_WILTY_EP11_truth5,LS,11,LS_EP11,0,76,False,False,True,True
train,LS_WILTY_EP11_truth6,LS,11,LS_EP11,0,151,False,False,True,True
train,LS_WILTY_EP11_truth7,LS,11,LS_EP11,0,76,False,False,True,True
train,LS_WILTY_EP11_truth9,LS,11,LS_EP11,0,101,False,False,True,True
train,LS_WILTY_EP12_lie1,LS,12,LS_EP12,1,126,False,False,True,True
train,LS_WILTY_EP12_lie11,LS,12,LS_EP12,1,101,False,False,True,True
train,LS_WILTY_EP12_lie12,LS,12,LS_EP12,1,76,False,False,True,True
train,LS_WILTY_EP12_lie13,LS,12,LS_EP12,1,151,False,False,True,True
train,LS_WILTY_EP12_lie16,LS,12,LS_EP12,1,151,False,False,True,True
train,LS_WILTY_EP12_lie4,LS,12,LS_EP12,1,76,False,False,True,True
train,LS_WILTY_EP12_lie6,LS,12,LS_EP12,1,101,False,False,True,True
train,LS_WILTY_EP12_lie7,LS,12,LS_EP12,1,126,False,False,True,True
train,LS_WILTY_EP12_truth1,LS,12,LS_EP12,0,101,False,False,True,True
train,LS_WILTY_EP12_truth2,LS,12,LS_EP12,0,76,False,False,True,True
train,LS_WILTY_EP12_truth3,LS,12,LS_EP12,0,101,False,False,True,True
train,LS_WILTY_EP12_truth4,LS,12,LS_EP12,0,101,False,False,True,True
train,LS_WILTY_EP12_truth6,LS,12,LS_EP12,0,76,False,False,True,True
train,LS_WILTY_EP13_lie10,LS,13,LS_EP13,1,126,False,False,True,True
train,LS_WILTY_EP13_lie11,LS,13,LS_EP13,1,76,False,False,True,True
train,LS_WILTY_EP13_lie12,LS,13,LS_EP13,1,101,False,False,True,True
train,LS_WILTY_EP13_lie2,LS,13,LS_EP13,1,126,False,False,True,True
train,LS_WILTY_EP13_lie3,LS,13,LS_EP13,1,151,False,False,True,True
train,LS_WILTY_EP13_lie6,LS,13,LS_EP13,1,101,False,False,True,True
train,LS_WILTY_EP13_lie8,LS,13,LS_EP13,1,126,False,False,True,True
train,LS_WILTY_EP13_truth1,LS,13,LS_EP13,0,176,False,False,True,True
train,LS_WILTY_EP13_truth10,LS,13,LS_EP13,0,126,False,False,True,True
train,LS_WILTY_EP13_truth2,LS,13,LS_EP13,0,126,False,False,True,True
train,LS_WILTY_EP13_truth3,LS,13,LS_EP13,0,126,False,False,True,True
train,LS_WILTY_EP13_truth5,LS,13,LS_EP13,0,76,False,False,True,True
train,LS_WILTY_EP13_truth6,LS,13,LS_EP13,0,126,False,False,True,True
train,LS_WILTY_EP13_truth7,LS,13,LS_EP13,0,126,False,False,True,True
train,LS_WILTY_EP13_truth8,LS,13,LS_EP13,0,126,False,False,True,True
train,LS_WILTY_EP14_lie1,LS,14,LS_EP14,1,126,False,False,True,True
train,LS_WILTY_EP14_lie11,LS,14,LS_EP14,1,126,False,False,True,True
train,LS_WILTY_EP14_lie2,LS,14,LS_EP14,1,126,False,False,True,True
train,LS_WILTY_EP14_lie4,LS,14,LS_EP14,1,126,False,False,True,True
train,LS_WILTY_EP14_lie5,LS,14,LS_EP14,1,101,False,False,True,True
train,LS_WILTY_EP14_lie6,LS,14,LS_EP14,1,101,False,False,True,True
train,LS_WILTY_EP14_lie8,LS,14,LS_EP14,1,76,False,False,True,True
train,LS_WILTY_EP14_lie9,LS,14,LS_EP14,1,76,False,False,True,True
train,LS_WILTY_EP14_truth1,LS,14,LS_EP14,0,101,False,False,True,True
train,LS_WILTY_EP14_truth2,LS,14,LS_EP14,0,126,False,False,True,True
train,LS_WILTY_EP14_truth3,LS,14,LS_EP14,0,76,False,False,True,True
train,LS_WILTY_EP14_truth4,LS,14,LS_EP14,0,101,False,False,True,True
train,LS_WILTY_EP14_truth5,LS,14,LS_EP14,0,76,False,False,True,True
train,LS_WILTY_EP14_truth6,LS,14,LS_EP14,0,101,False,False,True,True
train,LS_WILTY_EP14_truth9,LS,14,LS_EP14,0,126,False,False,True,True
train,LS_WILTY_EP1_lie2,LS,1,LS_EP1,1,126,False,False,True,True
train,LS_WILTY_EP1_lie4,LS,1,LS_EP1,1,101,False,False,True,True
train,LS_WILTY_EP1_lie6,LS,1,LS_EP1,1,176,False,False,True,True
train,LS_WILTY_EP1_lie7,LS,1,LS_EP1,1,126,False,False,True,True
train,LS_WILTY_EP1_lie8,LS,1,LS_EP1,1,251,False,False,True,True
train,LS_WILTY_EP1_lie9,LS,1,LS_EP1,1,101,False,False,True,True
train,LS_WILTY_EP1_truth1,LS,1,LS_EP1,0,126,False,False,True,True
train,LS_WILTY_EP1_truth2,LS,1,LS_EP1,0,76,False,False,True,True
train,LS_WILTY_EP1_truth4,LS,1,LS_EP1,0,76,False,False,True,True
train,LS_WILTY_EP1_truth5,LS,1,LS_EP1,0,126,False,False,True,True
train,LS_WILTY_EP1_truth7,LS,1,LS_EP1,0,126,False,False,True,True
train,LS_WILTY_EP1_truth8,LS,1,LS_EP1,0,76,False,False,True,True
train,LS_WILTY_EP3_lie1,LS,3,LS_EP3,1,101,False,False,True,True
train,LS_WILTY_EP3_lie11,LS,3,LS_EP3,1,126,False,False,True,True
train,LS_WILTY_EP3_lie12,LS,3,LS_EP3,1,151,False,False,True,True
train,LS_WILTY_EP3_lie14,LS,3,LS_EP3,1,201,False,False,True,True
train,LS_WILTY_EP3_lie3,LS,3,LS_EP3,1,126,False,False,True,True
train,LS_WILTY_EP3_lie4,LS,3,LS_EP3,1,101,False,False,True,True
train,LS_WILTY_EP3_lie5,LS,3,LS_EP3,1,201,False,False,True,True
train,LS_WILTY_EP3_lie6,LS,3,LS_EP3,1,101,False,False,True,True
train,LS_WILTY_EP3_lie7,LS,3,LS_EP3,1,126,False,False,True,True
train,LS_WILTY_EP3_lie9,LS,3,LS_EP3,1,126,False,False,True,True
train,LS_WILTY_EP3_truth1,LS,3,LS_EP3,0,101,False,False,True,True
train,LS_WILTY_EP3_truth2,LS,3,LS_EP3,0,151,False,False,True,True
train,LS_WILTY_EP3_truth3,LS,3,LS_EP3,0,101,False,False,True,True
train,LS_WILTY_EP3_truth4,LS,3,LS_EP3,0,126,False,False,True,True
train,LS_WILTY_EP3_truth7,LS,3,LS_EP3,0,76,False,False,True,True
train,LS_WILTY_EP4_lie1,LS,4,LS_EP4,1,126,False,False,True,True
train,LS_WILTY_EP4_lie10,LS,4,LS_EP4,1,151,False,False,True,True
train,LS_WILTY_EP4_lie11,LS,4,LS_EP4,1,101,False,False,True,True
train,LS_WILTY_EP4_lie12,LS,4,LS_EP4,1,126,False,False,True,True
train,LS_WILTY_EP4_lie14,LS,4,LS_EP4,1,101,False,False,True,True
train,LS_WILTY_EP4_lie2,LS,4,LS_EP4,1,126,False,False,True,True
train,LS_WILTY_EP4_lie6,LS,4,LS_EP4,1,126,False,False,True,True
train,LS_WILTY_EP4_lie9,LS,4,LS_EP4,1,126,False,False,True,True
train,LS_WILTY_EP4_truth1,LS,4,LS_EP4,0,126,False,False,True,True
train,LS_WILTY_EP4_truth10,LS,4,LS_EP4,0,176,False,False,True,True
train,LS_WILTY_EP4_truth2,LS,4,LS_EP4,0,226,False,False,True,True
train,LS_WILTY_EP4_truth3,LS,4,LS_EP4,0,126,False,False,True,True
train,LS_WILTY_EP4_truth4,LS,4,LS_EP4,0,76,False,False,True,True
train,LS_WILTY_EP4_truth5,LS,4,LS_EP4,0,76,False,False,True,True
train,LS_WILTY_EP4_truth6,LS,4,LS_EP4,0,201,False,False,True,True
train,LS_WILTY_EP5_lie3,LS,5,LS_EP5,1,126,False,False,True,True
train,LS_WILTY_EP5_lie4,LS,5,LS_EP5,1,101,False,False,True,True
train,LS_WILTY_EP5_lie5,LS,5,LS_EP5,1,101,False,False,True,True
train,LS_WILTY_EP5_lie6,LS,5,LS_EP5,1,126,False,False,True,True
train,LS_WILTY_EP5_lie7,LS,5,LS_EP5,1,101,False,False,True,True
train,LS_WILTY_EP5_truth1,LS,5,LS_EP5,0,126,False,False,True,True
train,LS_WILTY_EP5_truth10,LS,5,LS_EP5,0,201,False,False,True,True
train,LS_WILTY_EP5_truth11,LS,5,LS_EP5,0,101,False,False,True,True
train,LS_WILTY_EP5_truth12,LS,5,LS_EP5,0,101,False,False,True,True
train,LS_WILTY_EP5_truth13,LS,5,LS_EP5,0,76,False,False,True,True
train,LS_WILTY_EP5_truth14,LS,5,LS_EP5,0,101,False,False,True,True
train,LS_WILTY_EP5_truth2,LS,5,LS_EP5,0,101,False,False,True,True
train,LS_WILTY_EP5_truth3,LS,5,LS_EP5,0,76,False,False,True,True
train,LS_WILTY_EP5_truth6,LS,5,LS_EP5,0,101,False,False,True,True
train,LS_WILTY_EP5_truth7,LS,5,LS_EP5,0,126,False,False,True,True
train,LS_WILTY_EP5_truth8,LS,5,LS_EP5,0,126,False,False,True,True
train,LS_WILTY_EP6_lie1,LS,6,LS_EP6,1,126,False,False,True,True
train,LS_WILTY_EP6_lie2,LS,6,LS_EP6,1,101,False,False,True,True
train,LS_WILTY_EP6_lie3,LS,6,LS_EP6,1,101,False,False,True,True
train,LS_WILTY_EP6_lie4,LS,6,LS_EP6,1,101,False,False,True,True
train,LS_WILTY_EP6_lie5,LS,6,LS_EP6,1,101,False,False,True,True
train,LS_WILTY_EP6_lie6,LS,6,LS_EP6,1,151,False,False,True,True
train,LS_WILTY_EP6_lie7,LS,6,LS_EP6,1,126,False,False,True,True
train,LS_WILTY_EP6_truth1,LS,6,LS_EP6,0,76,False,False,True,True
train,LS_WILTY_EP6_truth10,LS,6,LS_EP6,0,176,False,False,True,True
train,LS_WILTY_EP6_truth3,LS,6,LS_EP6,0,76,False,False,True,True
train,LS_WILTY_EP6_truth4,LS,6,LS_EP6,0,151,False,False,True,True
train,LS_WILTY_EP6_truth5,LS,6,LS_EP6,0,126,False,False,True,True
train,LS_WILTY_EP6_truth6,LS,6,LS_EP6,0,101,False,False,True,True
train,LS_WILTY_EP6_truth8,LS,6,LS_EP6,0,126,False,False,True,True
train,LS_WILTY_EP72_lie1,LS,72,LS_EP72,1,76,False,False,True,True
train,LS_WILTY_EP72_lie13,LS,72,LS_EP72,1,126,False,False,True,True
train,LS_WILTY_EP72_lie14,LS,72,LS_EP72,1,176,False,False,True,True
train,LS_WILTY_EP72_lie3,LS,72,LS_EP72,1,76,False,False,True,True
train,LS_WILTY_EP72_lie4,LS,72,LS_EP72,1,101,False,False,True,True
train,LS_WILTY_EP72_lie5,LS,72,LS_EP72,1,151,False,False,True,True
train,LS_WILTY_EP72_lie6,LS,72,LS_EP72,1,301,False,False,True,True
train,LS_WILTY_EP72_lie8,LS,72,LS_EP72,1,76,False,False,True,True
train,LS_WILTY_EP72_lie9,LS,72,LS_EP72,1,101,False,False,True,True
train,LS_WILTY_EP72_true1,LS,72,LS_EP72,0,126,False,False,True,True
train,LS_WILTY_EP72_true3,LS,72,LS_EP72,0,151,False,False,True,True
train,LS_WILTY_EP72_true4,LS,72,LS_EP72,0,151,False,False,True,True
train,LS_WILTY_EP72_true6,LS,72,LS_EP72,0,76,False,False,True,True
train,LS_WILTY_EP72_true8,LS,72,LS_EP72,0,151,False,False,True,True
train,LS_WILTY_EP72_true9,LS,72,LS_EP72,0,126,False,False,True,True
train,LS_WILTY_EP75_lie1,LS,75,LS_EP75,1,126,False,False,True,True
train,LS_WILTY_EP75_lie10,LS,75,LS_EP75,1,126,False,False,True,True
train,LS_WILTY_EP75_lie2,LS,75,LS_EP75,1,1201,False,False,True,True
train,LS_WILTY_EP75_lie3,LS,75,LS_EP75,1,101,False,False,True,True
train,LS_WILTY_EP75_lie4,LS,75,LS_EP75,1,801,False,False,True,True
train,LS_WILTY_EP75_lie5,LS,75,LS_EP75,1,151,False,False,True,True
train,LS_WILTY_EP75_lie7,LS,75,LS_EP75,1,76,False,False,True,True
train,LS_WILTY_EP75_lie9,LS,75,LS_EP75,1,201,False,False,True,True
train,LS_WILTY_EP75_true1,LS,75,LS_EP75,0,201,False,False,True,True
train,LS_WILTY_EP75_true2,LS,75,LS_EP75,0,101,False,False,True,True
train,LS_WILTY_EP75_true3,LS,75,LS_EP75,0,76,False,False,True,True
train,LS_WILTY_EP76_lie1,LS,76,LS_EP76,0,101,False,False,True,True
train,LS_WILTY_EP76_lie11,LS,76,LS_EP76,1,76,False,False,True,True
train,LS_WILTY_EP76_lie14,LS,76,LS_EP76,1,551,False,False,True,True
train,LS_WILTY_EP76_lie16,LS,76,LS_EP76,1,201,False,False,True,True
train,LS_WILTY_EP76_lie2,LS,76,LS_EP76,0,76,False,False,True,True
train,LS_WILTY_EP76_true10,LS,76,LS_EP76,0,126,False,False,True,True
train,LS_WILTY_EP76_true11,LS,76,LS_EP76,0,151,False,False,True,True
train,LS_WILTY_EP76_true13,LS,76,LS_EP76,0,126,False,False,True,True
train,LS_WILTY_EP76_true2,LS,76,LS_EP76,0,101,False,False,True,True
train,LS_WILTY_EP76_true5,LS,76,LS_EP76,0,101,False,False,True,True
train,LS_WILTY_EP76_true6,LS,76,LS_EP76,0,76,False,False,True,True
train,LS_WILTY_EP76_true7,LS,76,LS_EP76,0,226,False,False,True,True
train,LS_WILTY_EP76_true8,LS,76,LS_EP76,0,176,False,False,True,True
train,LS_WILTY_EP9_lie10,LS,9,LS_EP9,1,101,False,False,True,True
train,LS_WILTY_EP9_lie12,LS,9,LS_EP9,1,101,False,False,True,True
train,LS_WILTY_EP9_lie13,LS,9,LS_EP9,1,76,False,False,True,True
train,LS_WILTY_EP9_lie14,LS,9,LS_EP9,1,101,False,False,True,True
train,LS_WILTY_EP9_lie15,LS,9,LS_EP9,1,101,False,False,True,True
train,LS_WILTY_EP9_lie16,LS,9,LS_EP9,1,101,False,False,True,True
train,LS_WILTY_EP9_lie18,LS,9,LS_EP9,1,76,False,False,True,True
train,LS_WILTY_EP9_lie19,LS,9,LS_EP9,1,76,False,False,True,True
train,LS_WILTY_EP9_lie20,LS,9,LS_EP9,1,126,False,False,True,True
train,LS_WILTY_EP9_lie21,LS,9,LS_EP9,1,76,False,False,True,True
train,LS_WILTY_EP9_lie3,LS,9,LS_EP9,1,76,False,False,True,True
train,LS_WILTY_EP9_lie9,LS,9,LS_EP9,1,126,False,False,True,True
train,LS_WILTY_EP9_truth1,LS,9,LS_EP9,0,101,False,False,True,True
train,LS_WILTY_EP9_truth2,LS,9,LS_EP9,0,76,False,False,True,True
train,LS_WILTY_EP9_truth3,LS,9,LS_EP9,0,126,False,False,True,True
train,LS_WILTY_EP9_truth5,LS,9,LS_EP9,0,151,False,False,True,True
train,LS_WILTY_EP9_truth6,LS,9,LS_EP9,0,176,False,False,True,True
train,LS_WILTY_EP9_truth7,LS,9,LS_EP9,0,101,False,False,True,True
train,LS_WILTY_EP9_truth9,LS,9,LS_EP9,0,101,False,False,True,True
train,SB_WILTY_EP29_lie1,SB,29,SB_EP29,1,101,False,False,True,True
train,SB_WILTY_EP29_lie10,SB,29,SB_EP29,1,151,False,False,True,True
train,SB_WILTY_EP29_lie2,SB,29,SB_EP29,1,176,False,False,True,True
train,SB_WILTY_EP29_lie3,SB,29,SB_EP29,1,126,False,False,True,True
train,SB_WILTY_EP29_lie4,SB,29,SB_EP29,1,101,False,False,True,True
train,SB_WILTY_EP29_lie5,SB,29,SB_EP29,1,101,False,False,True,True
train,SB_WILTY_EP29_lie8,SB,29,SB_EP29,1,226,False,False,True,True
train,SB_WILTY_EP29_lie9,SB,29,SB_EP29,1,126,False,False,True,True
train,SB_WILTY_EP29_truth1,SB,29,SB_EP29,0,176,False,False,True,True
train,SB_WILTY_EP29_truth3,SB,29,SB_EP29,0,151,False,False,True,True
train,SB_WILTY_EP29_truth4,SB,29,SB_EP29,0,201,False,False,True,True
train,SB_WILTY_EP29_truth5,SB,29,SB_EP29,0,101,False,False,True,True
train,SB_WILTY_EP33_lie2,SB,33,SB_EP33,1,176,False,False,True,True
train,SB_WILTY_EP33_lie3,SB,33,SB_EP33,1,151,False,False,True,True
train,SB_WILTY_EP33_truth2,SB,33,SB_EP33,0,101,False,False,True,True
train,SB_WILTY_EP33_truth3,SB,33,SB_EP33,0,151,False,False,True,True
train,SB_WILTY_EP33_truth5,SB,33,SB_EP33,0,101,False,False,True,True
train,SB_WILTY_EP33_truth6,SB,33,SB_EP33,0,101,False,False,True,True
train,SB_WILTY_EP34_lie1,SB,34,SB_EP34,1,201,False,False,True,True
train,SB_WILTY_EP34_lie12,SB,34,SB_EP34,1,101,False,False,True,True
train,SB_WILTY_EP34_lie2,SB,34,SB_EP34,1,176,False,False,True,True
train,SB_WILTY_EP34_lie3,SB,34,SB_EP34,1,101,False,False,True,True
train,SB_WILTY_EP34_lie4,SB,34,SB_EP34,1,151,False,False,True,True
train,SB_WILTY_EP34_lie6,SB,34,SB_EP34,1,126,False,False,True,True
train,SB_WILTY_EP34_lie7,SB,34,SB_EP34,1,126,False,False,True,True
train,SB_WILTY_EP34_lie9,SB,34,SB_EP34,1,226,False,False,True,True
train,SB_WILTY_EP34_truth1,SB,34,SB_EP34,0,251,False,False,True,True
train,SB_WILTY_EP34_truth2,SB,34,SB_EP34,0,201,False,False,True,True
train,SB_WILTY_EP34_truth3,SB,34,SB_EP34,0,201,False,False,True,True
train,SB_WILTY_EP34_truth4,SB,34,SB_EP34,0,126,False,False,True,True
train,SB_WILTY_EP35_lie1,SB,35,SB_EP35,1,176,False,False,True,True
train,SB_WILTY_EP35_lie2,SB,35,SB_EP35,1,126,False,False,True,True
train,SB_WILTY_EP35_lie3,SB,35,SB_EP35,1,126,False,False,True,True
train,SB_WILTY_EP35_lie5,SB,35,SB_EP35,1,126,False,False,True,True
train,SB_WILTY_EP35_lie6,SB,35,SB_EP35,1,101,False,False,True,True
train,SB_WILTY_EP35_lie8,SB,35,SB_EP35,1,126,False,False,True,True
train,SB_WILTY_EP35_truth1,SB,35,SB_EP35,0,101,False,False,True,True
train,SB_WILTY_EP35_truth10,SB,35,SB_EP35,0,201,False,False,True,True
train,SB_WILTY_EP35_truth11,SB,35,SB_EP35,0,151,False,False,True,True
train,SB_WILTY_EP35_truth2,SB,35,SB_EP35,0,101,False,False,True,True
train,SB_WILTY_EP35_truth3,SB,35,SB_EP35,0,101,False,False,True,True
train,SB_WILTY_EP35_truth4,SB,35,SB_EP35,0,101,False,False,True,True
train,SB_WILTY_EP35_truth5,SB,35,SB_EP35,0,101,False,False,True,True
train,SB_WILTY_EP35_truth6,SB,35,SB_EP35,0,126,False,False,True,True
train,SB_WILTY_EP35_truth7,SB,35,SB_EP35,0,176,False,False,True,True
train,SB_WILTY_EP35_truth9,SB,35,SB_EP35,0,226,False,False,True,True
train,SB_WILTY_EP37_lie2,SB,37,SB_EP37,1,126,False,False,True,True
train,SB_WILTY_EP37_lie4,SB,37,SB_EP37,1,151,False,False,True,True
train,SB_WILTY_EP37_lie5,SB,37,SB_EP37,1,126,False,False,True,True
train,SB_WILTY_EP37_lie7,SB,37,SB_EP37,1,176,False,False,True,True
train,SB_WILTY_EP37_lie8,SB,37,SB_EP37,1,101,False,False,True,True
train,SB_WILTY_EP37_truth1,SB,37,SB_EP37,0,101,False,False,True,True
train,SB_WILTY_EP37_truth10,SB,37,SB_EP37,0,101,False,False,True,True
train,SB_WILTY_EP37_truth11,SB,37,SB_EP37,0,176,False,False,True,True
train,SB_WILTY_EP37_truth12,SB,37,SB_EP37,0,176,False,False,True,True
train,SB_WILTY_EP37_truth14,SB,37,SB_EP37,0,201,False,False,True,True
train,SB_WILTY_EP37_truth5,SB,37,SB_EP37,0,101,False,False,True,True
train,SB_WILTY_EP37_truth7,SB,37,SB_EP37,0,101,False,False,True,True
train,SB_WILTY_EP37_truth9,SB,37,SB_EP37,0,201,False,False,True,True
train,SB_WILTY_EP38_lie2,SB,38,SB_EP38,1,126,False,False,True,True
train,SB_WILTY_EP38_lie3,SB,38,SB_EP38,1,101,False,False,True,True
train,SB_WILTY_EP38_truth1,SB,38,SB_EP38,0,126,False,False,True,True
train,SB_WILTY_EP41_lie1,SB,41,SB_EP41,1,101,False,False,True,True
train,SB_WILTY_EP41_lie10,SB,41,SB_EP41,1,101,False,False,True,True
train,SB_WILTY_EP41_lie12,SB,41,SB_EP41,1,201,False,False,True,True
train,SB_WILTY_EP41_lie2,SB,41,SB_EP41,1,126,False,False,True,True
train,SB_WILTY_EP41_lie3,SB,41,SB_EP41,1,201,False,False,True,True
train,SB_WILTY_EP41_lie4,SB,41,SB_EP41,1,176,False,False,True,True
train,SB_WILTY_EP41_lie6,SB,41,SB_EP41,1,126,False,False,True,True
train,SB_WILTY_EP41_lie7,SB,41,SB_EP41,1,151,False,False,True,True
train,SB_WILTY_EP41_lie8,SB,41,SB_EP41,1,151,False,False,True,True
train,SB_WILTY_EP41_truth1,SB,41,SB_EP41,0,226,False,False,True,True
train,SB_WILTY_EP41_truth2,SB,41,SB_EP41,0,101,False,False,True,True
train,SB_WILTY_EP41_truth3,SB,41,SB_EP41,0,175,False,False,True,True
train,SB_WILTY_EP41_truth5,SB,41,SB_EP41,0,101,False,False,True,True
train,SB_WILTY_EP42_lie1,SB,42,SB_EP42,1,176,False,False,True,True
train,SB_WILTY_EP42_lie11,SB,42,SB_EP42,1,201,False,False,True,True
train,SB_WILTY_EP42_lie12,SB,42,SB_EP42,1,226,False,False,True,True
train,SB_WILTY_EP42_lie16,SB,42,SB_EP42,1,101,False,False,True,True
train,SB_WILTY_EP42_lie18,SB,42,SB_EP42,1,126,False,False,True,True
train,SB_WILTY_EP42_lie19,SB,42,SB_EP42,1,101,False,False,True,True
train,SB_WILTY_EP42_lie6,SB,42,SB_EP42,1,226,False,False,True,True
train,SB_WILTY_EP42_lie7,SB,42,SB_EP42,1,101,False,False,True,True
train,SB_WILTY_EP42_truth10,SB,42,SB_EP42,0,101,False,False,True,True
train,SB_WILTY_EP42_truth12,SB,42,SB_EP42,0,201,False,False,True,True
train,SB_WILTY_EP42_truth13,SB,42,SB_EP42,0,101,False,False,True,True
train,SB_WILTY_EP42_truth3,SB,42,SB_EP42,0,176,False,False,True,True
train,SB_WILTY_EP42_truth4,SB,42,SB_EP42,0,101,False,False,True,True
train,SB_WILTY_EP42_truth5,SB,42,SB_EP42,0,126,False,False,True,True
train,SB_WILTY_EP42_truth7,SB,42,SB_EP42,0,101,False,False,True,True
train,SB_WILTY_EP42_truth8,SB,42,SB_EP42,0,126,False,False,True,True
train,YW_WILTY_EP43_lie1,YW,43,YW_EP43,1,101,False,False,True,True
train,YW_WILTY_EP43_lie12,YW,43,YW_EP43,1,101,False,False,True,True
train,YW_WILTY_EP43_lie14,YW,43,YW_EP43,1,126,False,False,True,True
train,YW_WILTY_EP43_lie2,YW,43,YW_EP43,1,226,False,False,True,True
train,YW_WILTY_EP43_lie4,YW,43,YW_EP43,1,126,False,False,True,True
train,YW_WILTY_EP43_lie5,YW,43,YW_EP43,1,101,False,False,True,True
train,YW_WILTY_EP43_lie7,YW,43,YW_EP43,1,201,False,False,True,True
train,YW_WILTY_EP43_lie8,YW,43,YW_EP43,1,151,False,False,True,True
train,YW_WILTY_EP43_lie9,YW,43,YW_EP43,1,101,False,False,True,True
train,YW_WILTY_EP43_truth2,YW,43,YW_EP43,0,126,False,False,True,True
train,YW_WILTY_EP43_truth3,YW,43,YW_EP43,0,126,False,False,True,True
train,YW_WILTY_EP43_truth4,YW,43,YW_EP43,0,176,False,False,True,True
train,YW_WILTY_EP43_truth5,YW,43,YW_EP43,0,76,False,False,True,True
train,YW_WILTY_EP43_truth7,YW,43,YW_EP43,0,176,False,False,True,True
train,YW_WILTY_EP43_truth8,YW,43,YW_EP43,0,251,False,False,True,True
train,YW_WILTY_EP44_lie1,YW,44,YW_EP44,1,151,False,False,True,True
